driver_id,passenger_id,distance_to_pickup_km,estimated_pickup_time_mins,traffic_factor,base_fare,base_trip_fare,market_surge_factor,surge_fee,passenger_tip,driver_multiplier_bonus,total_passenger_payment,total_driver_earnings,effective_multiplier,compatibility_score,is_long_distance_pickup,event_awareness_score,driver_location,passenger_pickup_location,passenger_destination_location,driver_coin_multiplier,is_towards_home
21240bcd-02bb-4ebe-9c43-b7f102dcee84,70a4ece2-366a-41d4-bdeb-79ef83d27e8e,10.83,45.11,1.39,30,227.7,1.28,64.09,20,0.0,311.79,311.79,1.37,78.6,True,0.0,Malleshwaram,Yelahanka,Pulakeshinagar,1.0,False
6fd9efee-6284-4d4a-8b36-789bf049022a,34bcdc75-40ca-4e76-b6b2-5caebe48d091,80.09,233.08,0.97,30,572.25,1.0,0.0,0,0.0,572.25,572.25,1.0,40.0,True,0.0,Channapatna,Hoskote,Rajarajeshwarinagar,1.0,True
1bd5daa7-8459-429b-a370-2b1ab623738b,a90684f2-a1af-48f5-bdf1-1603013d1db4,16.98,130.6,2.56,30,621.75,1.43,264.63,0,0.0,886.38,886.38,1.43,0.0,True,0.0,KR Puram,Padmanabhanagar,Devanahalli,1.0,False
bbff18de-664e-4e35-9810-c66732f8e7aa,5f465bb3-6d91-4356-b5c6-b8a9d5ec578e,33.5,183.27,1.82,30,165.45,1.0,0.0,0,0.0,165.45,165.45,1.0,40.59,True,0.0,Anekal,Pulakeshinagar,Rajaji Nagar,1.0,True
33c42943-9a50-4d13-92f1-aae251414b75,2a99813c-4b41-4712-a4e2-5638438637f9,34.76,197.95,1.9,30,361.65,2.04,375.74,0,0.0,737.39,737.39,2.04,45.51,True,7.0,Mahadevapura,Nelamangala,Hebbal,1.0,False
924864aa-eee7-459d-92d7-8ca14804d596,fe4b523b-ca97-4d88-93bc-22bc16a5c759,9.98,31.39,1.05,30,124.2,1.0,0.0,30,0.0,154.2,154.2,1.24,50.11,True,0.0,Indiranagar,Byatarayanapura,Yeshwantpur,1.0,False
0ab92aaf-b2c2-4f59-a64d-9c55ec079b6c,45efbec8-054e-45c9-bef4-cd183f4a9a31,52.9,277.01,1.75,30,139.05,1.0,0.0,0,34.76,139.05,173.81,1.25,40.27,True,0.0,Kanakapura,Mekhri Circle,Vijay Nagar,1.25,True
143e9d0c-b366-4a11-9ab5-2ddb1371e04b,a2a54249-c81e-4903-96de-7d90981ecee0,13.19,44.01,1.11,30,479.1,1.0,0.0,50,0.0,529.1,529.1,1.1,85.0,True,0.0,Mahadevapura,Hoskote,Dasarahalli,1.0,True
af359226-d1ba-4532-9dae-c629a7c89acd,57ccbd8a-0c71-4632-9ad3-224dff99bd3c,4.58,30.38,2.21,30,236.1,1.65,154.08,0,59.02,390.18,449.2,1.9,90.2,False,52.0,Rajarajeshwarinagar,Govindraj Nagar,Hennur,1.25,True
6ba384cb-d3d3-4f27-a25b-76bdd8980f63,e1eff896-d571-466c-89a8-ee91d7b14644,13.26,59.81,1.5,30,252.15,1.0,0.0,0,0.0,252.15,252.15,1.0,14.78,True,0.0,Gandhi Nagar,Krishnarajapuram,Bommanahalli,1.0,False
abfdc16c-821d-47c5-9369-fa6fde684e0f,a324486f-7284-45e3-b3a9-ac4779d632f4,2.66,18.58,2.33,30,213.15,1.5,106.49,0,0.0,319.64,319.64,1.5,92.0,False,0.0,Mysore Road,Rajarajeshwarinagar,Hosur Road,1.0,True
bd19738f-fc9a-4b4c-82fa-698850f54b93,2817d670-a58e-484b-8bc3-ca29a9d46025,9.75,52.07,1.78,30,301.65,1.19,56.81,0,0.0,358.46,358.46,1.19,34.45,True,0.0,Shivajinagar,Mysore Road,Hennur,1.0,False
2170ec5b-ef2b-4be0-9275-73a9b538fb9a,637cdd39-2a11-48b4-a9f2-a2b414f8c03f,41.14,250.26,2.03,30,695.85,2.05,728.28,0,0.0,1424.13,1424.13,2.05,34.4,True,79.0,Jayanagar,Doddaballapur,HSR Layout,1.0,False
fc1e88d2-b7d3-4518-8df8-3ea9d13d68ac,bd9df7ea-5599-4ed4-b1d4-e909340432c7,33.18,211.58,2.13,30,553.95,1.5,274.29,10,0.0,838.24,838.24,1.51,46.2,True,76.0,Gandhi Nagar,Devanahalli,Chickpet,1.0,True
78495fc1-42c5-4e78-acb0-4b4616fa20fc,c1d1d063-a10e-4bd1-87e8-51c79dfdfc26,11.06,31.02,0.94,30,270.9,1.0,0.0,10,0.0,280.9,280.9,1.04,55.0,True,0.0,Pulakeshinagar,Bommanahalli,Hebbal,1.0,False
a5b96f13-a376-4c83-b443-f01b0daf12e0,9a123484-4806-47c6-b339-5b06d4fadfe4,84.49,600.47,2.37,30,727.95,1.72,524.86,0,0.0,1252.81,1252.81,1.72,58.0,True,5.0,Doddaballapur,Kanakapura,Mysore Road,1.0,True
76235663-6717-4e03-b759-40a36d1230ef,5f0e9706-7f17-446b-b8ec-e80d7ad2788d,22.21,141.52,2.12,30,174.15,1.08,14.56,50,0.0,238.71,238.71,1.37,55.0,True,0.0,Nelamangala,Malleshwaram,Padmanabhanagar,1.0,True
a839c743-9c10-4eca-a44a-2d9aeed688b0,2e6d20e9-db3c-488a-bba3-90fd1293a578,14.75,51.95,1.17,30,388.8,1.0,0.0,30,0.0,418.8,418.8,1.08,50.0,True,0.0,Madiwala,Whitefield,Mysore Road,1.0,False
f90435f4-9e49-4f1f-a6bc-dcad8191a05f,d436aa23-3f22-4267-bfe8-55005f1b5463,9.1,60.73,2.22,30,109.65,1.13,14.53,20,27.41,144.18,171.59,1.56,24.5,True,13.0,Pulakeshinagar,Rajaji Nagar,Govindraj Nagar,1.25,True
a71ea22d-84c3-4746-a0e2-df4c6897dc18,89f83607-c4c7-4fb7-a6d4-0a558ace9092,41.87,143.61,1.14,30,262.35,1.0,0.0,0,0.0,262.35,262.35,1.0,40.0,True,0.0,Doddaballapur,Padmanabhanagar,Mahadevapura,1.0,True
45beaca0-7110-4e5e-acb6-1fdc057269df,53e81ca2-3836-4362-bfad-be63adb2635f,3.13,13.32,1.42,30,141.0,1.57,80.72,0,0.0,221.72,221.72,1.57,100.0,False,2.0,Shivajinagar,Chickpet,Koramangala,1.0,False
27de6c18-e1f8-4184-a821-9ed5b2cff6ce,32f2a0d1-fe9b-4061-a196-5ad05cabc9b6,50.16,188.28,1.25,30,899.25,1.0,0.0,10,0.0,909.25,909.25,1.01,55.0,True,0.0,Shanti Nagar,Kanakapura,Mahadevapura,1.0,False
91dea51e-0776-4556-99c9-22cc5368dfc5,31e874b4-f719-4e0b-a353-dca704307819,35.75,277.86,2.59,30,641.4,1.06,35.64,10,0.0,687.04,687.04,1.07,50.0,True,0.0,Devanahalli,Koramangala,Doddaballapur,1.0,True
82f4cb80-3ec9-4dd7-b127-46f759bd011a,3ff8df17-b3b3-4ccf-ab89-4ba951dd5e53,32.86,251.76,2.55,30,133.8,1.35,47.21,0,33.45,181.01,214.46,1.6,55.4,True,0.0,Nelamangala,Hosur Road,Padmanabhanagar,1.25,True
1682b013-32ec-4502-940f-5753bb091aa0,10fe3aca-ece3-4cb1-8e62-53605814a1a4,17.76,93.42,1.75,30,638.25,1.0,0.0,0,0.0,638.25,638.25,1.0,39.82,True,0.0,Byatarayanapura,Bommanahalli,Ramanagaram,1.0,True
8782c00c-4565-4728-bd13-26249be29ba0,e1643540-3fd1-49a7-b201-480d5ab76851,24.36,79.98,1.09,30,665.7,1.0,0.0,0,0.0,665.7,665.7,1.0,75.0,True,0.0,Shanti Nagar,Hoskote,Anekal,1.0,True
f360335c-8608-4f29-b926-dd35d861e209,deee0501-2e3d-4449-b63c-880af2dcfd95,10.7,63.27,1.97,30,140.7,1.01,1.34,10,0.0,152.04,152.04,1.08,11.78,True,0.0,Rajarajeshwarinagar,Bannerghatta,Padmanabhanagar,1.0,False
5474b6e1-9295-4112-92b8-6da6fe23a907,70ac7160-6b51-4fa5-acba-d6b13d705333,43.59,117.24,0.9,30,874.05,1.0,0.0,0,0.0,874.05,874.05,1.0,60.0,True,0.0,Bommanahalli,Kanakapura,Sarvagnanagar,1.0,True
63760387-e9e8-4692-9f2b-ae2bac2f0dfb,cafe38fb-c0e6-4d8b-a612-070ab831cbae,9.0,33.18,1.23,30,76.95,1.0,0.0,10,0.0,86.95,86.95,1.13,60.02,True,0.0,Malleshwaram,Sarvagnanagar,Hennur,1.0,False
79319d7d-29b2-45f9-bfa4-b9155a41762c,dce31de2-8284-4514-bef1-09aa03a56c1a,14.54,61.58,1.41,30,144.75,1.0,0.0,0,0.0,144.75,144.75,1.0,55.0,True,0.0,Koramangala,Yeshwantpur,Shivajinagar,1.0,True
c7627718-c63b-4ef6-ae9f-15168a211c51,b23a6d67-2cd0-4589-9c42-0fb0af9717ce,11.76,54.77,1.55,30,153.9,1.39,59.41,0,0.0,213.31,213.31,1.39,46.29,True,0.0,Rajaji Nagar,Hennur,Krishnarajapuram,1.0,False
6842500c-3344-4c58-9736-667fe0b2789c,977a0739-c708-4935-a7b0-96354f4dfa1f,40.92,186.67,1.52,30,772.35,1.41,314.84,0,0.0,1087.19,1087.19,1.41,72.56,True,0.0,Bommanahalli,Magadi,Krishnarajapuram,1.0,True
67caaa15-ec97-4500-bc35-362540b0004a,1d998416-33e4-4ea1-8a17-4874901f82e2,10.94,76.49,2.33,30,320.4,1.15,47.61,0,0.0,368.01,368.01,1.15,10.0,True,0.0,Mysore Road,Bannerghatta,Yeshwantpur,1.0,True
dc6cd037-3e8e-4e47-9663-37c489f53201,9eca1e90-5e39-48e8-8fdc-42f6810483a4,9.19,76.02,2.76,30,220.2,1.66,144.25,0,0.0,364.45,364.45,1.66,5.46,True,5.0,Shivajinagar,Bommanahalli,Mahadevapura,1.0,False
658477d2-dcaa-45ca-8b64-d203a2bee515,9bd80868-cd41-4bf3-b0f9-d10dfe50ae23,10.34,39.67,1.28,30,118.2,1.44,52.26,30,0.0,200.46,200.46,1.7,85.6,True,0.0,CV Raman Nagar,HSR Layout,JP Nagar,1.0,True
5c967552-2d22-4d0a-8946-936b660da8f4,1f17257e-e3f3-46fa-976a-c4d3dd3c3495,52.75,188.34,1.19,30,153.15,1.99,151.56,50,0.0,354.71,354.71,2.32,100.0,True,52.0,Channapatna,Chamrajpet,Dasarahalli,1.0,True
6d5dc744-acbd-4681-9322-7281c3682705,56fc2f2e-78c3-4c92-b0be-1610ad26bc56,53.96,353.61,2.18,30,193.8,1.71,137.82,10,0.0,341.62,341.62,1.76,66.8,True,59.0,Channapatna,Chickpet,Hennur,1.0,True
f0046104-8235-4ee2-9cd1-b97cb0704429,4a7fa494-a184-4594-98be-092ae70ac899,17.64,94.89,1.79,30,859.8,1.0,0.0,10,0.0,869.8,869.8,1.01,37.39,True,0.0,Byatarayanapura,HSR Layout,Channapatna,1.0,False
822764a1-16ae-491d-a656-6a288c99c1a0,e41f0779-7ddf-47a1-8d1c-31cc06984f51,25.62,97.24,1.27,30,335.55,1.13,43.59,0,0.0,379.14,379.14,1.13,55.0,True,0.0,Whitefield,Rajarajeshwarinagar,Krishnarajapuram,1.0,True
055c5fbf-0960-4b9a-b5fe-4d7f8396e952,9d867218-a3b4-4160-bf96-a01338b1f4ee,3.88,20.34,1.75,30,269.55,1.0,0.0,0,0.0,269.55,269.55,1.0,50.1,False,0.0,Hosur Road,Bommanahalli,Hennur,1.0,False
a1263d36-944e-4f27-ae69-6813d0f59781,a629d11f-7493-4728-b3b5-b5c3471ef089,12.14,56.68,1.56,30,51.3,1.34,17.22,0,0.0,68.52,68.52,1.34,74.24,True,0.0,Mahalakshmi Layout,BTM Layout,Madiwala,1.0,True
f0046104-8235-4ee2-9cd1-b97cb0704429,e57ab2be-55a8-4894-a13c-7512798b8ccf,27.45,131.84,1.6,30,665.4,1.0,0.0,0,0.0,665.4,665.4,1.0,68.95,True,0.0,Byatarayanapura,Doddaballapur,Koramangala,1.0,True
b7b33079-d566-48bf-b705-070dc47b9749,147a0871-a499-47be-bd98-437492f638be,12.81,73.7,1.92,30,654.6,1.0,0.0,20,0.0,674.6,674.6,1.03,19.89,True,0.0,Vijay Nagar,Byatarayanapura,Magadi,1.0,False
279cfa62-1bf9-4eb2-902d-4f56ebf059d1,23284cfa-dd96-4a50-a258-f6a07ce1a035,78.38,256.74,1.09,30,425.55,1.0,0.0,0,0.0,425.55,425.55,1.0,55.0,True,0.0,Channapatna,Hoskote,Malleshwaram,1.0,True
c6e62b8e-6a15-4348-ab8e-290d245d2f5e,f4ccfb33-42cc-45de-bbbf-c9c64593c474,5.47,23.01,1.4,30,186.6,1.0,0.0,0,0.0,186.6,186.6,1.0,82.66,True,0.0,Marathahalli,CV Raman Nagar,Chickpet,1.0,True
7dbebddc-7f8a-4820-9b8c-d87cdc61e15f,57d5d99f-382a-4fb5-8c78-9e480f48d3ad,9.79,35.42,1.21,30,65.25,1.72,47.0,0,0.0,112.25,112.25,1.72,78.23,True,68.0,Hosur Road,Pulakeshinagar,Shivajinagar,1.0,True
5f7395e8-5136-49ba-98af-d87312c9f4f2,06b6feb9-cf55-4387-afd3-50de813f757c,40.28,251.74,2.08,30,648.0,1.01,6.81,20,0.0,674.81,674.81,1.04,30.0,True,77.0,Jayanagar,Ramanagaram,Rajaji Nagar,1.0,False
74cd3c1a-161e-42cb-b0d0-636a1f3187b3,716a5b39-3d42-43b0-8bea-1b7fef19c552,8.83,58.52,2.21,30,189.75,1.07,13.15,0,0.0,202.9,202.9,1.07,25.84,True,0.0,Gandhi Nagar,Rajarajeshwarinagar,Koramangala,1.0,False
b0781986-5df2-4a41-a9b6-afb6dd7b66ed,987b67b1-8546-4d52-abdf-32d6afdc112c,9.94,35.97,1.21,30,154.8,1.0,0.0,10,0.0,164.8,164.8,1.06,65.31,True,0.0,Hennur,Shanti Nagar,Hebbal,1.0,True
3f1137e7-1431-4e5a-a316-dfcf8edaaa1d,8132911a-3d77-4be8-ba19-4a12a5c6f940,26.97,142.24,1.76,30,79.65,1.0,0.0,20,0.0,99.65,99.65,1.25,69.54,True,0.0,Nelamangala,Shanti Nagar,Jayanagar,1.0,True
ba86a609-e6b9-43af-aee8-669162c9e24d,d274b743-3d98-4a42-bd33-706172610a5c,16.73,90.0,1.79,30,133.65,1.0,0.0,0,0.0,133.65,133.65,1.0,22.44,True,0.0,Byatarayanapura,Padmanabhanagar,Koramangala,1.0,True
88117da4-df35-4996-b082-72a9f31c83b6,1ceb83b4-b5a7-4611-b48e-b3de7d03a28d,2.27,6.35,0.93,30,82.8,1.0,0.0,0,0.0,82.8,82.8,1.0,100.0,False,0.0,Malleshwaram,Rajaji Nagar,Chickpet,1.0,True
63cad333-7624-4351-b603-df66c387387a,1d998416-33e4-4ea1-8a17-4874901f82e2,5.07,30.82,2.03,30,320.4,1.18,57.26,0,0.0,377.66,377.66,1.18,49.66,True,0.0,JP Nagar,Bannerghatta,Yeshwantpur,1.0,True
9a1dd84c-662c-40ce-83df-79b901854270,8578820e-6df9-401d-b503-af72c37b0d2c,1.98,6.59,1.11,30,681.3,1.0,0.0,0,0.0,681.3,681.3,1.0,100.0,False,0.0,Bommanahalli,BTM Layout,Doddaballapur,1.0,True
b9bcfe7c-74ec-4c7b-bc96-44dc5080a434,ec5d7580-7996-4316-b0fe-bf49a52ada91,20.12,65.94,1.09,30,154.5,1.0,0.0,0,0.0,154.5,154.5,1.0,55.0,True,0.0,Whitefield,Yelahanka,Sarvagnanagar,1.0,True
2174dcb2-a2d8-4a1b-9257-4b53139f4657,741171cc-6f57-49ec-a50e-29bfce42df66,8.93,71.17,2.66,30,267.45,2.28,343.19,10,0.0,620.64,620.64,2.32,54.97,True,78.0,KR Puram,Hennur,HSR Layout,1.0,True
3e5ac0fe-b849-4a4c-bd4e-14801bc47cf1,78df6125-f464-4240-a1d3-ca84329e789a,14.48,86.69,2.0,30,158.4,1.65,102.78,0,0.0,261.18,261.18,1.65,45.62,True,48.0,Whitefield,Shivajinagar,Marathahalli,1.0,True
7d57d265-ab5a-44d8-9f04-18881cee53f4,f1065c29-7c84-4535-ab8b-f3e0c5b5f7d3,8.87,75.89,2.85,30,89.7,1.38,34.02,0,0.0,123.72,123.72,1.38,54.43,True,0.0,HSR Layout,Shivajinagar,Gandhi Nagar,1.0,True
d7c4bd2b-48b6-4b9c-802d-ff62a7df1ce2,027c68c2-82ad-4135-b9e4-115e7cc43387,26.27,88.88,1.13,30,483.45,1.31,148.92,0,0.0,632.37,632.37,1.31,77.8,True,0.0,Nelamangala,Shanti Nagar,Anekal,1.0,True
6f93c446-f4b2-47c5-8f1d-67e5ef653f0f,c8bcec5f-04f7-47a2-816b-636c325ea144,5.75,21.15,1.23,30,171.15,1.0,0.0,0,0.0,171.15,171.15,1.0,56.27,True,0.0,Mysore Road,Gandhi Nagar,HSR Layout,1.0,False
8dbbebf2-0322-4504-8b3b-710c332c132e,af8b17da-1f54-4462-9f1f-96396326aa4c,22.41,126.6,1.88,30,685.35,1.43,297.1,10,0.0,992.45,992.45,1.45,49.83,True,0.0,Doddaballapur,Yelahanka,Magadi,1.0,False
09649c55-5cc9-44b9-81bc-446cc4689294,ea129316-29db-4b81-be34-3529dfbe407f,3.87,21.88,1.89,30,602.4,1.0,0.0,30,0.0,632.4,632.4,1.05,100.0,False,0.0,Koramangala,Jayanagar,Magadi,1.0,True
95f06eb1-252c-44fb-99a2-312b7d1a611e,58d20ab3-1d62-4984-8ee8-017300625542,59.37,292.6,1.64,30,123.15,1.0,0.0,0,0.0,123.15,123.15,1.0,51.43,True,0.0,Channapatna,Pulakeshinagar,Hebbal,1.0,True
1484599f-5809-4b22-ae7e-c08693c7549f,9bf5839d-f5f1-4c33-bb71-bf53c313fdf4,35.07,152.74,1.45,30,110.7,1.0,0.0,20,0.0,130.7,130.7,1.18,70.0,True,0.0,Devanahalli,Koramangala,Hosur Road,1.0,True
175c8349-dee4-4786-94b5-c9fcf6c1763b,e2cb94f3-2621-4683-9964-5b6e915a2ed7,7.17,29.46,1.37,30,143.1,1.0,0.0,10,0.0,153.1,153.1,1.07,74.15,True,0.0,JP Nagar,Shanti Nagar,Mahalakshmi Layout,1.0,True
aee6c48b-5890-46ab-bc52-a19aff1e48de,51aa6ae9-bf93-4c14-9965-4dad599c4e24,14.39,55.79,1.29,30,190.8,1.21,40.05,0,0.0,230.85,230.85,1.21,28.8,True,0.0,Byatarayanapura,Mysore Road,Mahalakshmi Layout,1.0,False
e22b59a0-f020-4362-a6c3-b1c965a7c2eb,2fca8bc4-1dc2-4fcb-a9d6-c21e624a0b25,41.62,241.78,1.94,30,566.85,1.0,0.0,0,0.0,566.85,566.85,1.0,23.8,True,0.0,BTM Layout,Magadi,Yeshwantpur,1.0,False
421a0911-b4ab-4737-993b-d23505cc20bb,6af7a941-1ed6-461a-bad6-fca760642c23,18.86,68.11,1.2,30,818.55,1.49,404.79,0,0.0,1223.34,1223.34,1.49,47.4,True,98.0,Whitefield,Gandhi Nagar,Kanakapura,1.0,False
205d6c35-7888-47c3-bb67-a00a8aed8273,dbd1cf49-66bc-481d-b012-23ccf85487dd,28.44,136.49,1.6,30,467.55,1.19,87.17,10,0.0,564.72,564.72,1.21,34.0,True,86.0,Yeshwantpur,Hoskote,Rajaji Nagar,1.0,False
3228f4ce-cdbe-4fcc-bffa-f75ef6f1c158,e4c39013-2060-42dd-bc86-c5b3fafd2823,1.98,6.83,1.15,30,427.35,1.0,0.0,10,0.0,437.35,437.35,1.02,90.0,False,0.0,Mekhri Circle,Malleshwaram,Hoskote,1.0,False
47a38739-1f81-4298-9a08-e969e392e63c,0f130a99-b82b-4e13-af62-21873ec04a50,10.75,37.59,1.17,30,106.65,1.36,38.38,0,0.0,145.03,145.03,1.36,77.6,True,0.0,Mysore Road,Pulakeshinagar,CV Raman Nagar,1.0,True
1026d267-272a-47c8-83eb-0fbd99ca32c6,d519dded-e8d6-4b45-be07-d84af4d468fb,38.65,176.15,1.52,30,820.2,1.0,0.0,20,0.0,840.2,840.2,1.02,43.85,True,0.0,Dasarahalli,Anekal,Channapatna,1.0,False
caa7e2ba-abdd-4b2b-91d5-14a36ff9fc73,3a3bc632-df12-4fd9-96f4-51431c2fc413,14.21,94.62,2.22,30,102.9,1.88,91.06,20,0.0,213.96,213.96,2.08,26.4,True,99.0,KR Puram,Malleshwaram,Hebbal,1.0,False
fc894ab1-2879-4e0f-8dd1-46fc5ac7273e,bb11b45b-7b6d-4d64-b305-d21abf402ac1,13.88,78.04,1.87,30,140.7,1.0,0.0,0,0.0,140.7,140.7,1.0,27.53,True,0.0,Yeshwantpur,Padmanabhanagar,Madiwala,1.0,False
9d065f47-7915-47a1-b670-4c24c4f52742,145b84b1-8397-47fa-9256-454dd1541f4a,13.93,46.21,1.11,30,161.4,1.0,0.0,30,0.0,191.4,191.4,1.19,75.0,True,0.0,KR Puram,Basavanagudi,Bannerghatta,1.0,True
15906dc3-cb1a-4490-a9a7-edef8c52c730,c14e0644-b7b7-4057-87c2-106d2b5dd811,3.31,20.43,2.06,30,132.75,1.29,37.99,10,0.0,180.74,180.74,1.36,70.6,False,64.0,Gandhi Nagar,Rajaji Nagar,Hebbal,1.0,False
238a7e3f-4e45-4511-892f-e460dc502bb3,0b6c34c4-8784-468f-b0aa-733a37a29cf4,8.17,48.89,1.99,30,252.0,1.24,61.28,0,63.0,313.28,376.28,1.49,11.26,True,0.0,Malleshwaram,Sarvagnanagar,Padmanabhanagar,1.25,False
af161f49-7a48-441f-85ca-9283a08cc06a,539e0b19-42d1-4380-9967-a1b9b9095ab5,16.57,59.91,1.21,30,229.65,1.08,19.36,0,0.0,249.01,249.01,1.08,35.0,True,0.0,Byatarayanapura,BTM Layout,Yeshwantpur,1.0,False
c5defe81-2a4a-4b40-b70a-8dab5b5815b4,158d541c-93a7-4043-91b1-e9531a4cdc29,52.64,153.85,0.97,30,139.65,1.0,0.0,0,0.0,139.65,139.65,1.0,15.0,True,0.0,Kanakapura,Gandhi Nagar,Padmanabhanagar,1.0,False
3d3398b0-1166-45d7-a9d0-28612d781bb0,6bdfbf75-4d82-451e-a114-d7aaeccbb4e2,3.72,31.04,2.78,30,86.25,1.29,24.76,0,0.0,111.01,111.01,1.29,91.2,False,61.0,Vijay Nagar,Gandhi Nagar,Shivajinagar,1.0,True
852035f7-45bc-4f76-a0cd-9d85e661de36,a6621a9a-1b21-4776-9ea3-9ef5a7171714,3.18,27.56,2.89,30,116.1,1.44,50.77,20,0.0,186.87,186.87,1.61,58.2,False,0.0,BTM Layout,JP Nagar,Bannerghatta,1.0,False
d7dad226-6e9d-4475-bf95-2e056b2bd8b8,7e04ae5c-440b-4c5e-9e5f-84bfe3e97e96,17.05,111.87,2.19,30,231.15,1.34,78.15,0,0.0,309.3,309.3,1.34,40.8,True,0.0,KR Puram,Basavanagudi,Hennur,1.0,True
56c15fce-9955-420c-9b8c-d4575b6eeec2,bb11b45b-7b6d-4d64-b305-d21abf402ac1,11.8,41.72,1.18,30,140.7,1.0,0.0,0,0.0,140.7,140.7,1.0,75.0,True,0.0,Indiranagar,Padmanabhanagar,Madiwala,1.0,True
a377834a-c18e-48c1-97b5-85eb8e9234b1,1c8333c9-d961-47c9-bc42-8660f8e57fb4,15.0,99.64,2.21,30,81.15,1.44,35.63,0,0.0,116.78,116.78,1.44,23.8,True,0.0,Yelahanka,CV Raman Nagar,Marathahalli,1.0,True
a7fa45cd-de20-4bcd-ad5c-7b96be1f42d1,5a428097-8452-44ee-9337-995babec5f9f,69.17,240.99,1.16,30,1027.5,1.27,280.26,0,0.0,1307.76,1307.76,1.27,89.4,True,0.0,Whitefield,Channapatna,Yelahanka,1.0,True
cfdd1b60-ab48-44c4-ae00-e8cfae2e696e,45431efa-4e31-44eb-a501-a19bfc547611,6.86,44.41,2.16,30,299.7,1.42,125.35,0,0.0,425.05,425.05,1.42,61.12,True,0.0,Jayanagar,Bannerghatta,Krishnarajapuram,1.0,True
3d3398b0-1166-45d7-a9d0-28612d781bb0,035f589d-b4e3-473b-ae3d-526b1f847a38,11.7,55.82,1.59,30,250.8,1.0,0.0,10,0.0,260.8,260.8,1.04,29.57,True,0.0,Vijay Nagar,Byatarayanapura,BTM Layout,1.0,False
19f657d1-160e-4e83-8fba-f83ffcc6150c,ab3dabc7-23d0-44df-847f-b92a6388230b,7.81,41.79,1.78,30,53.55,1.0,0.0,10,0.0,63.55,63.55,1.19,58.89,True,0.0,Pulakeshinagar,Koramangala,Madiwala,1.0,True
4f19095d-16e3-4acf-b289-8f82036c9eb0,e316b1a0-e896-4f1e-bdb6-d3cb6f5796dd,3.76,14.86,1.32,30,88.65,1.0,0.0,10,0.0,98.65,98.65,1.11,90.0,False,0.0,Vijay Nagar,Rajaji Nagar,Chickpet,1.0,False
1ee739cf-faba-4aa8-b2aa-417173f3bcdb,fbfc0c07-f31c-45d5-ae9c-e45d93902051,6.35,16.77,0.88,30,64.95,1.0,0.0,0,0.0,64.95,64.95,1.0,53.24,True,0.0,Padmanabhanagar,Shanti Nagar,Chickpet,1.0,False
3cd7c743-d604-43d8-9b36-0253cd647e10,6a486b7f-1550-4587-a780-99ededd0239f,17.94,62.32,1.16,30,433.8,1.0,0.0,50,108.45,483.8,592.25,1.37,40.0,True,0.0,Mekhri Circle,Bannerghatta,Yelahanka,1.25,False
4853a3f0-41ad-4432-bac1-8e4b2fdc6751,3f6a09f7-8e5d-4ad1-a959-81df6852b9d6,34.32,161.16,1.57,30,96.6,1.0,0.0,0,0.0,96.6,96.6,1.0,71.08,True,0.0,Anekal,Vijay Nagar,Gandhi Nagar,1.0,True
81aed500-c40a-4c42-9c11-975e72c66573,c3226a50-63ac-44ba-bad2-fac79c6dc6aa,14.78,67.5,1.52,30,260.1,1.0,0.0,0,65.03,260.1,325.12,1.25,73.65,True,0.0,Byatarayanapura,Krishnarajapuram,Hosur Road,1.25,True
bf267c7e-241b-42ec-8853-7c0f3a955710,05b9d113-344e-446a-b788-a0e996263581,7.73,35.23,1.52,30,769.65,1.0,0.0,20,0.0,789.65,789.65,1.03,35.17,True,0.0,Chickpet,Hebbal,Ramanagaram,1.0,False
915522df-de11-46ab-bbe5-0fda472a004a,b0a07394-7e27-4641-bc1c-5535b35fcd2e,13.64,48.43,1.18,30,94.05,1.0,0.0,0,0.0,94.05,94.05,1.0,60.0,True,0.0,JP Nagar,Marathahalli,KR Puram,1.0,True
062c123b-3271-4a46-b5ac-b161272e9710,83a9813a-aeb5-4511-b4b1-6314083a9150,7.88,24.25,1.03,30,660.6,1.0,0.0,0,0.0,660.6,660.6,1.0,40.6,True,0.0,Mahalakshmi Layout,Byatarayanapura,Anekal,1.0,False
2ef8bd32-2215-4658-a789-90ffd8acc531,9d07ed95-a781-4b0f-b134-043eb53aff31,8.57,39.37,1.53,30,79.2,1.0,0.0,0,0.0,79.2,79.2,1.0,55.27,True,0.0,Shanti Nagar,Hosur Road,Madiwala,1.0,False
7277cb87-9b93-4880-bc37-8a8fa1182166,78faa916-940e-4f9f-9026-71c22fd593e6,15.58,73.79,1.58,30,208.65,1.07,14.36,0,0.0,223.01,223.01,1.07,55.26,True,0.0,Hennur,HSR Layout,Sarvagnanagar,1.0,True
79e2afe6-80f4-48c0-a47b-c7ad53f2db80,9f5ac528-8dc7-401a-b835-2c1192bf16e0,9.57,28.05,0.98,30,598.65,1.0,0.0,20,0.0,618.65,618.65,1.03,62.13,True,0.0,Whitefield,CV Raman Nagar,Doddaballapur,1.0,False
30736a3c-8dce-4140-9386-159a7f018d7d,0c9a1361-33ae-446e-80b7-7120161e8f0b,30.67,170.8,1.86,30,682.65,1.0,0.0,50,0.0,732.65,732.65,1.07,58.63,True,0.0,Nelamangala,Madiwala,Doddaballapur,1.0,True
